rank,name,url,gold_value,grand_total,value_ratio,error,gross_weight,metal_weight,stone_weight,length,width,thickness,rate,making_charges,gst,discount,subtotal,product_total
2830,Traditionally Crafted And Navaratna Studded 22KT Gold Locket,https://www.bhimagold.com/products/traditionally-crafted-and-navaratna-studded-22kt-gold-locket-ngd-chld-na-s-83460,43398.24,47172.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2831,Glamorously Detailed And Diamond Studded 18KT Rose Gold Studs For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-studs-for-women-ngd-stdm18k-s-82613,30252.36,32883.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2832,Traditionally Crafted And Diamond Studded 22KT Gold Close Setting Ring For Women,https://www.bhimagold.com/products/traditionally-crafted-and-diamond-studded-22kt-gold-close-setting-ring-for-women-ngd-rgdr-s-82544,260355.4,282995.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2833,Finely Detailed And Crafted Silver Lakshmi Narayana Idol,https://www.bhimagold.com/products/finely-detailed-and-crafted-silver-lakshmi-narayana-idol-sl-slvi-p-83940,25987.24,28247.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2834,Studded And Detailed 22KT Gold Studs For Women,https://www.bhimagold.com/products/studded-and-detailed-22kt-gold-studs-for-women-ngo-stst-p-s-81164,73522.72,79916.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2835,Glamorously Detailed And Diamond Studded 18KT Rose Gold Studs For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-studs-for-women-ngd-stdm18k-s-80552,80433.76,87428.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2836,Traditionally Crafted 22KT Gold Thali For Women,https://www.bhimagold.com/products/traditionally-crafted-22kt-gold-thali-for-women-ngo-chtl-p-s-81272,35794.44,38907.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2837,Traditionally Crafted And Detailed 22KT Gold Bangles For Women,https://www.bhimagold.com/products/traditionally-crafted-and-detailed-22kt-gold-bangles-for-women-ngo-bgbb-p-s-77456,173121.92,188176.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2838,Classic Black Beaded & Detailed 22KT Gold Mangalsutra For Women,https://www.bhimagold.com/products/classic-black-beaded-&-detailed-22kt-gold-mangalsutra-for-women-ngo-chms-p-p-83782,91287.0,99225.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2839,Classic Finely Detailed And Crafted 22KT Gold Chain,https://www.bhimagold.com/products/classic-finely-detailed-and-crafted-22kt-gold-chain-ngo-chpl-p-p-79206,313133.04,340362.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2840,Classic Finely Detailed And Crafted 22KT Gold Chain,https://www.bhimagold.com/products/classic-finely-detailed-and-crafted-22kt-gold-chain-ngo-chpl-p-p-83762,275528.96,299488.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2841,Glamorously Detailed And Diamond Studded 18KT Rose Gold Necklace For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-necklace-for-women-ngd-chdn18k-s-78023,922105.88,1002289.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2842,Glamorously Detailed And Diamond Studded 18KT Rose Gold Studs For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-studs-for-women-ngd-stmn18k-s-78071,56283.76,61178.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2843,Charmingly Detailed And Diamond Studded 18KT Rose Gold Studs For Women,https://www.bhimagold.com/products/charmingly-detailed-and-diamond-studded-18kt-rose-gold-studs-for-women-ngd-stdm18k-s-81404,52014.96,56538.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2844,"Classic Black Beaded & Detailed 22KT Gold Mangalsutra For Women
",https://www.bhimagold.com/products/classic-black-beaded-&-detailed-22kt-gold-mangalsutra-for-women-ngo-chms-p-p-79988,446117.2,484910.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2845,Antique Finished And Studded 22KT Gold Necklace For Women,https://www.bhimagold.com/products/antique-finished-and-studded-22kt-gold-necklace-for-women-ngo-chnc-ox-s-83737,213772.12,232361.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2846,Glamorously Detailed And Diamond Studded 18KT Rose Gold Studs For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-studs-for-women-ngd-stmn18k-s-81401,142492.36,154883.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2847,Finely Detailed And Crafted Silver Saraswathi Idol,https://www.bhimagold.com/products/finely-detailed-and-crafted-silver-saraswathi-idol-sl-slvi-p-84418,12017.04,13062.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2848,Traditionally Crafted And Detailed 22KT Gold Haaram For Women,https://www.bhimagold.com/products/traditionally-crafted-and-detailed-22kt-gold-haaram-for-women-ngo-chfc-p-p-79940,311408.96,338488.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2849,"Studded & Detailed 22KT Gold Pendant For Women
",https://www.bhimagold.com/products/studded-&-detailed-22kt-gold-pendant-for-women-ngo-chlc-p-s-84524,17547.16,19073.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2850,Glamorously Detailed And Diamond Studded 18KT Rose Gold Studs For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-studs-for-women-ngd-stdm18k-s-79426,81081.44,88132.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2851,Classic Finely Detailed And Crafted 22KT Gold Bangles For Women,https://www.bhimagold.com/products/classic-finely-detailed-and-crafted-22kt-gold-bangles-for-women-ngo-bgle-p-p-81218,182023.84,197852.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2852,Classic Finely Detailed And Crafted 22KT Gold Chain,https://www.bhimagold.com/products/classic-finely-detailed-and-crafted-22kt-gold-chain-ngo-chpl-p-p-80030,216653.56,235493.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2853,"Classic Black Beaded & Detailed 22KT Gold Mangalsutra For Women
",https://www.bhimagold.com/products/classic-black-beaded-&-detailed-22kt-gold-mangalsutra-for-women-ngo-chms-p-p-82673,123413.4,134145.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2854,Glamorously Detailed And Diamond Studded 18KT Rose Gold Studs For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-studs-for-women-ngd-stmn18k-s-80535,72313.84,78602.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2855,Studded & Detailed 22KT Gold Pendant For Women,https://www.bhimagold.com/products/studded-&-detailed-22kt-gold-pendant-for-women-ngo-chdp-p-s-82218,80599.36,87608.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2856,Traditionally Crafted And Diamond Studded 22KT Gold Close Setting Locket For Women,https://www.bhimagold.com/products/traditionally-crafted-and-diamond-studded-22kt-gold-close-setting-locket-for-women-ngd-chld-s-77742,209263.2,227460.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2857,Antique Finished And Studded 22KT Gold Necklace For Women,https://www.bhimagold.com/products/antique-finished-and-studded-22kt-gold-necklace-for-women-ngo-chnc-ox-s-84598,583193.52,633906.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2858,Specially Crafted And Detailed Silver Sri Krishna Idol,https://www.bhimagold.com/products/specially-crafted-and-detailed-silver-sri-krishna-idol-sl-slvi-p-84438,18491.08,20099.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2859,Glamorously Detailed And Diamond Studded 18KT Rose Gold Ring For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-ring-for-women-ngd-rgdr18k-s-80322,45868.44,49857.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2860,Classic Black Beaded & Detailed 22KT Gold Mangalsutra For Women,https://www.bhimagold.com/products/classic-black-beaded-&-detailed-22kt-gold-mangalsutra-for-women-ngo-chms-p-p-78673,517011.48,561969.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2861,Glamorously Detailed And Diamond Studded 18KT Rose Gold Ring For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-ring-for-women-ngd-rgdr18k-s-80348,47252.12,51361.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2862,Casual Wear and Detailed 22KT Gold Chain For Unisex,https://www.bhimagold.com/products/casual-wear-and-detailed-22kt-gold-chain-for-unisex-ngo-chmc-p-p-78257,96774.8,105190.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2863,Classic Finely Detailed And Crafted 22KT Gold Bangles For Women,https://www.bhimagold.com/products/classic-finely-detailed-and-crafted-22kt-gold-bangles-for-women-ngo-bgbb-r-p-83822,158451.6,172230.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2864,"Classic Black Beaded & Detailed 22KT Gold Mangalsutra For Women
",https://www.bhimagold.com/products/classic-black-beaded-&-detailed-22kt-gold-mangalsutra-for-women-ngo-chms-p-p-83780,92200.56,100218.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2865,Glamorously Detailed And Diamond Studded 18KT Rose Gold Studs For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-studs-for-women-ngd-stmn18k-na-s-83623,291982.24,317372.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2866,Traditionally Crafted And Diamond Studded 22KT Gold Close Setting Bangles For Women,https://www.bhimagold.com/products/traditionally-crafted-and-diamond-studded-22kt-gold-close-setting-bangles-for-women-ngd-bgdb-s-77855,377812.72,410666.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2867,Glamorously Detailed And Diamond Studded 18KT Rose Gold Ring For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-ring-for-women-ngd-rgdr18k-s-80367,53667.28,58334.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2868,Glamorously Detailed And Diamond Studded 18KT Rose Gold Necklace For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-necklace-for-women-ngd-chdn18k-s-77724,251888.64,273792.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2869,Glamorously Detailed And Diamond Studded 18KT Rose Gold Tanmaniya For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-tanmaniya-for-women-ngd-chtm18k-s-82597,54397.76,59128.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2870,Glamorously Detailed And Diamond Studded 18KT Rose Gold Ring For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-ring-for-women-ngd-rgdr18k-s-80362,26917.36,29258.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2871,Antique Finished And Studded 22KT Gold Bangles For Women,https://www.bhimagold.com/products/antique-finished-and-studded-22kt-gold-bangles-for-women-ngo-bgbb-g-s-81934,208031.32,226121.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2872,Classic Black Beaded & Detailed 22KT Gold Mangalsutra For Women,https://www.bhimagold.com/products/classic-black-beaded-&-detailed-22kt-gold-mangalsutra-for-women-ngo-chms-p-p-77288,260278.12,282911.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2873,"Classic Black Beaded & Detailed 22KT Gold Mangalsutra For Women
",https://www.bhimagold.com/products/classic-black-beaded-&-detailed-22kt-gold-mangalsutra-for-women-ngo-chms-p-p-79991,120932.16,131448.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2874,Studded And Detailed 22KT Gold Bangles For Women,https://www.bhimagold.com/products/studded-and-detailed-22kt-gold-bangles-for-women-ngo-bgbb-p-s-76622,362730.24,394272.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2875,Antique Finished And Studded 22KT Gold Necklace For Women,https://www.bhimagold.com/products/antique-finished-and-studded-22kt-gold-necklace-for-women-ngo-chnc-ox-s-82708,217308.6,236205.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2876,Classic Finely Detailed And Crafted 22KT Gold Bangles For Women,https://www.bhimagold.com/products/classic-finely-detailed-and-crafted-22kt-gold-bangles-for-women-ngo-bgle-r-p-80931,89230.8,96990.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2877,Classic Finely Detailed And Crafted 22KT Gold Chain For Unisex,https://www.bhimagold.com/products/classic-finely-detailed-and-crafted-22kt-gold-chain-for-unisex-ngo-chmc-p-p-81206,208058.92,226151.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2878,Divinely Detailed And Crafted Silver Lakshmi Devi Idol,https://www.bhimagold.com/products/divinely-detailed-and-crafted-silver-lakshmi-devi-idol-sl-slvi-p-84068,40073.36,43558.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2879,Charmingly Detailed And Diamond Studded 18KT Rose Gold Tanmaniya For Women,https://www.bhimagold.com/products/charmingly-detailed-and-diamond-studded-18kt-rose-gold-tanmaniya-for-women-ngd-chtm18k-s-82574,78949.8,85815.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2880,Classic Black Beaded & Detailed 22KT Gold Mangalsutra For Women,https://www.bhimagold.com/products/classic-black-beaded-&-detailed-22kt-gold-mangalsutra-for-women-ngo-chms-p-p-79628,1125756.16,1223648.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2881,"Classic Black Beaded & Detailed 22KT Gold Mangalsutra For Women
",https://www.bhimagold.com/products/classic-black-beaded-&-detailed-22kt-gold-mangalsutra-for-women-ngo-chms-p-p-82040,114402.0,124350.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2882,Glamorously Detailed And Diamond Studded 18KT Rose Gold Studs For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-studs-for-women-ngd-stdm18k-na-s-77836,103627.88,112639.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2883,Studded And Detailed 22KT Gold Studs For Women,https://www.bhimagold.com/products/studded-and-detailed-22kt-gold-studs-for-women-ngo-stst-p-s-80106,57373.96,62363.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2884,Studded And Detailed 22KT Gold Drops For Women,https://www.bhimagold.com/products/studded-and-detailed-22kt-gold-drops-for-women-ngo-stdr-s-82919,101189.88,109989.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2885,Charmingly Detailed And Diamond Studded 18KT Rose Gold Studs For Women,https://www.bhimagold.com/products/charmingly-detailed-and-diamond-studded-18kt-rose-gold-studs-for-women-ngd-stmn18k-s-82514,72379.16,78673.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2886,Classic Finely Detailed And Crafted 22KT Gold Drops For Women,https://www.bhimagold.com/products/classic-finely-detailed-and-crafted-22kt-gold-drops-for-women-ngo-stdr-p-p-82968,72475.76,78778.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2887,Finely Detailed And Crafted Silver Hanuman Idol,https://www.bhimagold.com/products/finely-detailed-and-crafted-silver-hanuman-idol-sl-slvi-p-83950,15161.6,16480.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2888,Antique Finished And Detailed 22KT Gold Elephant Locket For Men,https://www.bhimagold.com/products/antique-finished-and-detailed-22kt-gold-elephant-locket-for-men-ngo-chlc-ox-p-79707,56380.36,61283.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2889,Classic Finely Detailed And Crafted 22KT Gold Chain,https://www.bhimagold.com/products/classic-finely-detailed-and-crafted-22kt-gold-chain-ngo-chpl-p-p-83851,423263.48,460069.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2890,Antique Finished And Studded 22KT Gold Drops For Women,https://www.bhimagold.com/products/antique-finished-and-studded-22kt-gold-drops-for-women-ngo-stdr-ox-s-83570,199460.6,216805.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2891,Traditionally Crafted And Diamond Studded 22KT Gold Ring For Women,https://www.bhimagold.com/products/traditionally-crafted-and-diamond-studded-22kt-gold-ring-for-women-ngd-rgdr-s-82612,126612.24,137622.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2892,Glamorously Detailed And Diamond Studded 18KT Rose Gold Studs For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-studs-for-women-ngd-stmn18k-na-s-81385,57925.04,62962.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2893,Traditionally Crafted And Diamond Studded 22KT Gold Ring For Men,https://www.bhimagold.com/products/traditionally-crafted-and-diamond-studded-22kt-gold-ring-for-men-ngd-rggr-s-81842,157306.2,170985.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2894,Traditionally Crafted And Diamond Studded 22KT Gold Necklace For Women,https://www.bhimagold.com/products/traditionally-crafted-and-diamond-studded-22kt-gold-necklace-for-women-ngd-chdn-s-81752,593230.72,644816.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2895,Glamorously Detailed And Diamond Studded 18KT Rose Gold Studs For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-studs-for-women-ngd-stmn18k-s-79531,38928.88,42314.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2896,Studded And Detailed 22KT Gold Studs For Women,https://www.bhimagold.com/products/studded-and-detailed-22kt-gold-studs-for-women-ngo-stst-p-p-81138,15404.48,16744.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2897,Glamorously Detailed And Diamond Studded 18KT Rose Gold Tanmaniya For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-tanmaniya-for-women-ngd-chtm18k-s-77880,196857.0,213975.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2898,Antique Finished And Studded 22KT Gold Sri Krishna Haaram For Women,https://www.bhimagold.com/products/antique-finished-and-studded-22kt-gold-sri-krishna-haaram-for-women-ngo-chfc-ox-s-81365,968294.48,1052494.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2899,Glamorously Detailed And Diamond Studded 18KT Rose Gold Necklace For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-necklace-for-women-ngd-chdn18k-s-78088,308850.44,335707.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
2900,Classic Finely Detailed And Crafted 22KT Gold Chain,https://www.bhimagold.com/products/classic-finely-detailed-and-crafted-22kt-gold-chain-ngo-chpl-p-p-83824,310436.52,337431.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
